model,seed,point,recall,precision,false_positive_rate
text_only,17,43,0.09090909090909091,0.023255813953488372,0.2048780487804878
text_only,17,44,0.09090909090909091,0.022727272727272728,0.2097560975609756
text_only,17,45,0.09090909090909091,0.022222222222222223,0.2146341463414634
text_only,17,46,0.09090909090909091,0.021739130434782608,0.21951219512195122
text_only,17,47,0.09090909090909091,0.02127659574468085,0.22439024390243903
text_only,17,48,0.09090909090909091,0.020833333333333332,0.22926829268292684
text_only,17,49,0.09090909090909091,0.02040816326530612,0.23414634146341465
text_only,17,50,0.09090909090909091,0.02,0.23902439024390243
text_only,17,51,0.09090909090909091,0.0196078431372549,0.24390243902439024
text_only,17,52,0.09090909090909091,0.019230769230769232,0.24878048780487805
text_only,17,53,0.09090909090909091,0.018867924528301886,0.25365853658536586
text_only,17,54,0.09090909090909091,0.018518518518518517,0.25853658536585367
text_only,17,55,0.09090909090909091,0.01818181818181818,0.2634146341463415
text_only,17,56,0.09090909090909091,0.017857142857142856,0.2682926829268293
text_only,17,57,0.09090909090909091,0.017543859649122806,0.2731707317073171
text_only,17,58,0.09090909090909091,0.017241379310344827,0.2780487804878049
text_only,17,59,0.09090909090909091,0.01694915254237288,0.28292682926829266
text_only,17,60,0.09090909090909091,0.016666666666666666,0.28780487804878047
text_only,17,61,0.09090909090909091,0.01639344262295082,0.2926829268292683
text_only,17,62,0.09090909090909091,0.016129032258064516,0.2975609756097561
text_only,17,63,0.09090909090909091,0.015873015873015872,0.3024390243902439
text_only,17,64,0.09090909090909091,0.015625,0.3073170731707317
text_only,17,65,0.09090909090909091,0.015384615384615385,0.3121951219512195
text_only,17,66,0.09090909090909091,0.015151515151515152,0.3170731707317073
text_only,17,67,0.09090909090909091,0.014925373134328358,0.32195121951219513
text_only,17,68,0.09090909090909091,0.014705882352941176,0.32682926829268294
text_only,17,69,0.09090909090909091,0.014492753623188406,0.33170731707317075
text_only,17,70,0.09090909090909091,0.014285714285714285,0.33658536585365856
text_only,17,71,0.09090909090909091,0.014084507042253521,0.34146341463414637
text_only,17,72,0.09090909090909091,0.013888888888888888,0.3463414634146341
text_only,17,73,0.09090909090909091,0.0136986301369863,0.35121951219512193
text_only,17,74,0.09090909090909091,0.013513513513513514,0.35609756097560974
text_only,17,75,0.09090909090909091,0.013333333333333334,0.36097560975609755
text_only,17,76,0.09090909090909091,0.013157894736842105,0.36585365853658536
text_only,17,77,0.09090909090909091,0.012987012987012988,0.37073170731707317
text_only,17,78,0.09090909090909091,0.01282051282051282,0.375609756097561
text_only,17,79,0.09090909090909091,0.012658227848101266,0.3804878048780488
text_only,17,80,0.09090909090909091,0.0125,0.3853658536585366
text_only,17,81,0.09090909090909091,0.012345679012345678,0.3902439024390244
text_only,17,82,0.09090909090909091,0.012195121951219513,0.3951219512195122
text_only,17,83,0.09090909090909091,0.012048192771084338,0.4
text_only,17,84,0.09090909090909091,0.011904761904761904,0.40487804878048783
text_only,17,85,0.09090909090909091,0.011764705882352941,0.4097560975609756
text_only,17,86,0.09090909090909091,0.011627906976744186,0.4146341463414634
text_only,17,87,0.09090909090909091,0.011494252873563218,0.4195121951219512
text_only,17,88,0.09090909090909091,0.011363636363636364,0.424390243902439
text_only,17,89,0.09090909090909091,0.011235955056179775,0.4292682926829268
text_only,17,90,0.09090909090909091,0.011111111111111112,0.43414634146341463
text_only,17,91,0.09090909090909091,0.01098901098901099,0.43902439024390244
text_only,17,92,0.09090909090909091,0.010869565217391304,0.44390243902439025
text_only,17,93,0.09090909090909091,0.010752688172043012,0.44878048780487806
text_only,17,94,0.09090909090909091,0.010638297872340425,0.45365853658536587
text_only,17,95,0.09090909090909091,0.010526315789473684,0.4585365853658537
text_only,17,96,0.09090909090909091,0.010416666666666666,0.4634146341463415
text_only,17,97,0.09090909090909091,0.010309278350515464,0.4682926829268293
text_only,17,98,0.09090909090909091,0.01020408163265306,0.47317073170731705
text_only,17,99,0.09090909090909091,0.010101010101010102,0.47804878048780486
text_only,17,100,0.09090909090909091,0.01,0.48292682926829267
text_only,17,101,0.09090909090909091,0.009900990099009901,0.4878048780487805
text_only,17,102,0.09090909090909091,0.00980392156862745,0.4926829268292683
text_only,17,103,0.09090909090909091,0.009708737864077669,0.4975609756097561
text_only,17,104,0.09090909090909091,0.009615384615384616,0.5024390243902439
text_only,17,105,0.09090909090909091,0.009523809523809525,0.5073170731707317
text_only,17,106,0.09090909090909091,0.009433962264150943,0.5121951219512195
text_only,17,107,0.09090909090909091,0.009345794392523364,0.5170731707317073
text_only,17,108,0.09090909090909091,0.009259259259259259,0.5219512195121951
text_only,17,109,0.09090909090909091,0.009174311926605505,0.526829268292683
text_only,17,110,0.09090909090909091,0.00909090909090909,0.5317073170731708
text_only,17,111,0.18181818181818182,0.018018018018018018,0.5317073170731708
text_only,17,112,0.2727272727272727,0.026785714285714284,0.5317073170731708
text_only,17,113,0.2727272727272727,0.02654867256637168,0.5365853658536586
text_only,17,114,0.2727272727272727,0.02631578947368421,0.5414634146341464
text_only,17,115,0.2727272727272727,0.02608695652173913,0.5463414634146342
text_only,17,116,0.2727272727272727,0.02586206896551724,0.551219512195122
text_only,17,117,0.36363636363636365,0.03389830508474576,0.5560975609756098
text_only,17,118,0.36363636363636365,0.03361344537815126,0.5609756097560976
text_only,17,119,0.36363636363636365,0.03333333333333333,0.5658536585365853
text_only,17,120,0.36363636363636365,0.03305785123966942,0.5707317073170731
text_only,17,121,0.36363636363636365,0.03278688524590164,0.5756097560975609
text_only,17,122,0.36363636363636365,0.032520325203252036,0.5804878048780487
text_only,17,123,0.36363636363636365,0.03225806451612903,0.5853658536585366
text_only,17,124,0.36363636363636365,0.032,0.5902439024390244
text_only,17,125,0.36363636363636365,0.031746031746031744,0.5951219512195122
text_only,17,126,0.36363636363636365,0.031496062992125984,0.6
text_only,17,127,0.36363636363636365,0.03125,0.6048780487804878
text_only,17,128,0.36363636363636365,0.031007751937984496,0.6097560975609756
text_only,17,129,0.36363636363636365,0.03076923076923077,0.6146341463414634
text_only,17,130,0.36363636363636365,0.030534351145038167,0.6195121951219512
text_only,17,131,0.36363636363636365,0.030303030303030304,0.624390243902439
text_only,17,132,0.36363636363636365,0.03007518796992481,0.6292682926829268
text_only,17,133,0.36363636363636365,0.029850746268656716,0.6341463414634146
text_only,17,134,0.36363636363636365,0.02962962962962963,0.6390243902439025
text_only,17,135,0.36363636363636365,0.029411764705882353,0.6439024390243903
text_only,17,136,0.36363636363636365,0.029197080291970802,0.6487804878048781
text_only,17,137,0.36363636363636365,0.028985507246376812,0.6536585365853659
text_only,17,138,0.36363636363636365,0.02877697841726619,0.6585365853658537
text_only,17,139,0.36363636363636365,0.02857142857142857,0.6634146341463415
text_only,17,140,0.36363636363636365,0.028368794326241134,0.6682926829268293
text_only,17,141,0.36363636363636365,0.028169014084507043,0.6731707317073171
text_only,17,142,0.36363636363636365,0.027972027972027972,0.6780487804878049
text_only,17,143,0.45454545454545453,0.034722222222222224,0.6780487804878049
text_only,17,144,0.45454545454545453,0.034482758620689655,0.6829268292682927
text_only,17,145,0.45454545454545453,0.03424657534246575,0.6878048780487804
text_only,17,146,0.45454545454545453,0.034013605442176874,0.6926829268292682
text_only,17,147,0.45454545454545453,0.033783783783783786,0.697560975609756
text_only,17,148,0.45454545454545453,0.03355704697986577,0.7024390243902439
text_only,17,149,0.45454545454545453,0.03333333333333333,0.7073170731707317
text_only,17,150,0.45454545454545453,0.033112582781456956,0.7121951219512195
text_only,17,151,0.5454545454545454,0.039473684210526314,0.7121951219512195
text_only,17,152,0.6363636363636364,0.0457516339869281,0.7121951219512195
text_only,17,153,0.6363636363636364,0.045454545454545456,0.7170731707317073
text_only,17,154,0.6363636363636364,0.04516129032258064,0.7219512195121951
text_only,17,155,0.6363636363636364,0.04487179487179487,0.7268292682926829
text_only,17,156,0.6363636363636364,0.044585987261146494,0.7317073170731707
text_only,17,157,0.6363636363636364,0.04430379746835443,0.7365853658536585
text_only,17,158,0.6363636363636364,0.0440251572327044,0.7414634146341463
text_only,17,159,0.6363636363636364,0.04375,0.7463414634146341
text_only,17,160,0.6363636363636364,0.043478260869565216,0.751219512195122
text_only,17,161,0.6363636363636364,0.043209876543209874,0.7560975609756098
text_only,17,162,0.6363636363636364,0.04294478527607362,0.7609756097560976
text_only,17,163,0.6363636363636364,0.042682926829268296,0.7658536585365854
text_only,17,164,0.6363636363636364,0.04242424242424243,0.7707317073170732
text_only,17,165,0.6363636363636364,0.04216867469879518,0.775609756097561
text_only,17,166,0.6363636363636364,0.041916167664670656,0.7804878048780488
text_only,17,167,0.6363636363636364,0.041666666666666664,0.7853658536585366
text_only,17,168,0.6363636363636364,0.04142011834319527,0.7902439024390244
text_only,17,169,0.6363636363636364,0.041176470588235294,0.7951219512195122
text_only,17,170,0.6363636363636364,0.04093567251461988,0.8
text_only,17,171,0.7272727272727273,0.046511627906976744,0.8
text_only,17,172,0.7272727272727273,0.046242774566473986,0.8048780487804879
text_only,17,173,0.7272727272727273,0.04597701149425287,0.8097560975609757
text_only,17,174,0.7272727272727273,0.045714285714285714,0.8146341463414634
text_only,17,175,0.7272727272727273,0.045454545454545456,0.8195121951219512
text_only,17,176,0.8181818181818182,0.05084745762711865,0.8195121951219512
text_only,17,177,0.8181818181818182,0.05056179775280899,0.824390243902439
text_only,17,178,0.8181818181818182,0.05027932960893855,0.8292682926829268
text_only,17,179,0.9090909090909091,0.05555555555555555,0.8292682926829268
text_only,17,180,0.9090909090909091,0.055248618784530384,0.8341463414634146
text_only,17,181,0.9090909090909091,0.054945054945054944,0.8390243902439024
text_only,17,182,0.9090909090909091,0.0546448087431694,0.8439024390243902
text_only,17,183,0.9090909090909091,0.05434782608695652,0.848780487804878
text_only,17,184,0.9090909090909091,0.05405405405405406,0.8536585365853658
text_only,17,185,0.9090909090909091,0.053763440860215055,0.8585365853658536
text_only,17,186,0.9090909090909091,0.053475935828877004,0.8634146341463415
text_only,17,187,0.9090909090909091,0.05319148936170213,0.8682926829268293
text_only,17,188,0.9090909090909091,0.05291005291005291,0.8731707317073171
text_only,17,189,0.9090909090909091,0.05263157894736842,0.8780487804878049
text_only,17,190,0.9090909090909091,0.05235602094240838,0.8829268292682927
text_only,17,191,0.9090909090909091,0.052083333333333336,0.8878048780487805
text_only,17,192,0.9090909090909091,0.05181347150259067,0.8926829268292683
text_only,17,193,0.9090909090909091,0.05154639175257732,0.8975609756097561
text_only,17,194,0.9090909090909091,0.05128205128205128,0.9024390243902439
text_only,17,195,0.9090909090909091,0.05102040816326531,0.9073170731707317
text_only,17,196,1.0,0.05583756345177665,0.9073170731707317
text_only,17,197,1.0,0.05555555555555555,0.9121951219512195
text_only,17,198,1.0,0.05527638190954774,0.9170731707317074
text_only,17,199,1.0,0.055,0.9219512195121952
text_only,17,200,1.0,0.05472636815920398,0.926829268292683
text_only,17,201,1.0,0.054455445544554455,0.9317073170731708
text_only,17,202,1.0,0.054187192118226604,0.9365853658536586
text_only,17,203,1.0,0.05392156862745098,0.9414634146341463
text_only,17,204,1.0,0.05365853658536585,0.9463414634146341
text_only,17,205,1.0,0.05339805825242718,0.9512195121951219
text_only,17,206,1.0,0.05314009661835749,0.9560975609756097
text_only,17,207,1.0,0.052884615384615384,0.9609756097560975
text_only,17,208,1.0,0.05263157894736842,0.9658536585365853
text_only,17,209,1.0,0.05238095238095238,0.9707317073170731
text_only,17,210,1.0,0.052132701421800945,0.975609756097561
text_only,17,211,1.0,0.05188679245283019,0.9804878048780488
text_only,17,212,1.0,0.051643192488262914,0.9853658536585366
text_only,17,213,1.0,0.0514018691588785,0.9902439024390244
text_only,17,214,1.0,0.05116279069767442,0.9951219512195122
text_only,17,215,1.0,0.05092592592592592,1.0
text_only,42,0,0.0,1.0,0.0
text_only,42,1,0.0,0.0,0.004878048780487805
text_only,42,2,0.0,0.0,0.00975609756097561
text_only,42,3,0.0,0.0,0.014634146341463415
text_only,42,4,0.0,0.0,0.01951219512195122
text_only,42,5,0.0,0.0,0.024390243902439025
text_only,42,6,0.0,0.0,0.02926829268292683
text_only,42,7,0.0,0.0,0.03414634146341464
text_only,42,8,0.0,0.0,0.03902439024390244
text_only,42,9,0.0,0.0,0.04390243902439024
text_only,42,10,0.0,0.0,0.04878048780487805
text_only,42,11,0.0,0.0,0.05365853658536585
text_only,42,12,0.0,0.0,0.05853658536585366
text_only,42,13,0.09090909090909091,0.07692307692307693,0.05853658536585366
text_only,42,14,0.09090909090909091,0.07142857142857142,0.06341463414634146
text_only,42,15,0.09090909090909091,0.06666666666666667,0.06829268292682927
text_only,42,16,0.09090909090909091,0.0625,0.07317073170731707
text_only,42,17,0.09090909090909091,0.058823529411764705,0.07804878048780488
text_only,42,18,0.09090909090909091,0.05555555555555555,0.08292682926829269
text_only,42,19,0.09090909090909091,0.05263157894736842,0.08780487804878048
text_only,42,20,0.09090909090909091,0.05,0.09268292682926829
text_only,42,21,0.09090909090909091,0.047619047619047616,0.0975609756097561
text_only,42,22,0.09090909090909091,0.045454545454545456,0.1024390243902439
text_only,42,23,0.09090909090909091,0.043478260869565216,0.1073170731707317
text_only,42,24,0.09090909090909091,0.041666666666666664,0.11219512195121951
text_only,42,25,0.09090909090909091,0.04,0.11707317073170732
text_only,42,26,0.09090909090909091,0.038461538461538464,0.12195121951219512
text_only,42,27,0.09090909090909091,0.037037037037037035,0.12682926829268293
text_only,42,28,0.09090909090909091,0.03571428571428571,0.13170731707317074
text_only,42,29,0.09090909090909091,0.034482758620689655,0.13658536585365855
text_only,42,30,0.09090909090909091,0.03333333333333333,0.14146341463414633
text_only,42,31,0.09090909090909091,0.03225806451612903,0.14634146341463414
text_only,42,32,0.09090909090909091,0.03125,0.15121951219512195
text_only,42,33,0.09090909090909091,0.030303030303030304,0.15609756097560976
text_only,42,34,0.09090909090909091,0.029411764705882353,0.16097560975609757
text_only,42,35,0.09090909090909091,0.02857142857142857,0.16585365853658537
text_only,42,36,0.09090909090909091,0.027777777777777776,0.17073170731707318
text_only,42,37,0.09090909090909091,0.02702702702702703,0.17560975609756097
text_only,42,38,0.09090909090909091,0.02631578947368421,0.18048780487804877
text_only,42,39,0.09090909090909091,0.02564102564102564,0.18536585365853658
text_only,42,40,0.09090909090909091,0.025,0.1902439024390244
text_only,42,41,0.09090909090909091,0.024390243902439025,0.1951219512195122
text_only,42,42,0.09090909090909091,0.023809523809523808,0.2
text_only,42,43,0.18181818181818182,0.046511627906976744,0.2
text_only,42,44,0.18181818181818182,0.045454545454545456,0.2048780487804878
text_only,42,45,0.18181818181818182,0.044444444444444446,0.2097560975609756
text_only,42,46,0.18181818181818182,0.043478260869565216,0.2146341463414634
text_only,42,47,0.18181818181818182,0.0425531914893617,0.21951219512195122
text_only,42,48,0.18181818181818182,0.041666666666666664,0.22439024390243903
text_only,42,49,0.18181818181818182,0.04081632653061224,0.22926829268292684
text_only,42,50,0.18181818181818182,0.04,0.23414634146341465
text_only,42,51,0.18181818181818182,0.0392156862745098,0.23902439024390243
text_only,42,52,0.18181818181818182,0.038461538461538464,0.24390243902439024
text_only,42,53,0.18181818181818182,0.03773584905660377,0.24878048780487805
text_only,42,54,0.18181818181818182,0.037037037037037035,0.25365853658536586
text_only,42,55,0.18181818181818182,0.03636363636363636,0.25853658536585367
text_only,42,56,0.18181818181818182,0.03571428571428571,0.2634146341463415
text_only,42,57,0.18181818181818182,0.03508771929824561,0.2682926829268293
text_only,42,58,0.18181818181818182,0.034482758620689655,0.2731707317073171
text_only,42,59,0.18181818181818182,0.03389830508474576,0.2780487804878049
text_only,42,60,0.18181818181818182,0.03333333333333333,0.28292682926829266
text_only,42,61,0.18181818181818182,0.03278688524590164,0.28780487804878047
text_only,42,62,0.18181818181818182,0.03225806451612903,0.2926829268292683
text_only,42,63,0.18181818181818182,0.031746031746031744,0.2975609756097561
text_only,42,64,0.18181818181818182,0.03125,0.3024390243902439
text_only,42,65,0.18181818181818182,0.03076923076923077,0.3073170731707317
text_only,42,66,0.18181818181818182,0.030303030303030304,0.3121951219512195
text_only,42,67,0.18181818181818182,0.029850746268656716,0.3170731707317073
text_only,42,68,0.18181818181818182,0.029411764705882353,0.32195121951219513
text_only,42,69,0.18181818181818182,0.028985507246376812,0.32682926829268294
text_only,42,70,0.2727272727272727,0.04285714285714286,0.32682926829268294
text_only,42,71,0.36363636363636365,0.056338028169014086,0.32682926829268294
text_only,42,72,0.36363636363636365,0.05555555555555555,0.33170731707317075
text_only,42,73,0.36363636363636365,0.0547945205479452,0.33658536585365856
text_only,42,74,0.36363636363636365,0.05405405405405406,0.34146341463414637
text_only,42,75,0.36363636363636365,0.05333333333333334,0.3463414634146341
text_only,42,76,0.36363636363636365,0.05263157894736842,0.35121951219512193
text_only,42,77,0.36363636363636365,0.05194805194805195,0.35609756097560974
text_only,42,78,0.36363636363636365,0.05128205128205128,0.36097560975609755
text_only,42,79,0.36363636363636365,0.05063291139240506,0.36585365853658536
text_only,42,80,0.36363636363636365,0.05,0.37073170731707317
text_only,42,81,0.36363636363636365,0.04938271604938271,0.375609756097561
text_only,42,82,0.36363636363636365,0.04878048780487805,0.3804878048780488
text_only,42,83,0.36363636363636365,0.04819277108433735,0.3853658536585366
text_only,42,84,0.36363636363636365,0.047619047619047616,0.3902439024390244
text_only,42,85,0.36363636363636365,0.047058823529411764,0.3951219512195122
text_only,42,86,0.36363636363636365,0.046511627906976744,0.4
text_only,42,87,0.45454545454545453,0.05747126436781609,0.4
text_only,42,88,0.45454545454545453,0.056818181818181816,0.40487804878048783
text_only,42,89,0.45454545454545453,0.056179775280898875,0.4097560975609756
text_only,42,90,0.45454545454545453,0.05555555555555555,0.4146341463414634
text_only,42,91,0.45454545454545453,0.054945054945054944,0.4195121951219512
text_only,42,92,0.45454545454545453,0.05434782608695652,0.424390243902439
text_only,42,93,0.5454545454545454,0.06451612903225806,0.424390243902439
text_only,42,94,0.5454545454545454,0.06382978723404255,0.4292682926829268
text_only,42,95,0.5454545454545454,0.06315789473684211,0.43414634146341463
text_only,42,96,0.5454545454545454,0.0625,0.43902439024390244
text_only,42,97,0.5454545454545454,0.061855670103092786,0.44390243902439025
text_only,42,98,0.5454545454545454,0.061224489795918366,0.44878048780487806
text_only,42,99,0.5454545454545454,0.06060606060606061,0.45365853658536587
text_only,42,100,0.5454545454545454,0.06,0.4585365853658537
text_only,42,101,0.5454545454545454,0.0594059405940594,0.4634146341463415
text_only,42,102,0.5454545454545454,0.058823529411764705,0.4682926829268293
text_only,42,103,0.5454545454545454,0.05825242718446602,0.47317073170731705
text_only,42,104,0.5454545454545454,0.057692307692307696,0.47804878048780486
text_only,42,105,0.5454545454545454,0.05714285714285714,0.48292682926829267
text_only,42,106,0.5454545454545454,0.05660377358490566,0.4878048780487805
text_only,42,107,0.5454545454545454,0.056074766355140186,0.4926829268292683
text_only,42,108,0.5454545454545454,0.05555555555555555,0.4975609756097561
text_only,42,109,0.5454545454545454,0.05504587155963303,0.5024390243902439
text_only,42,110,0.5454545454545454,0.05454545454545454,0.5073170731707317
text_only,42,111,0.5454545454545454,0.05405405405405406,0.5121951219512195
text_only,42,112,0.5454545454545454,0.05357142857142857,0.5170731707317073
text_only,42,113,0.5454545454545454,0.05309734513274336,0.5219512195121951
text_only,42,114,0.5454545454545454,0.05263157894736842,0.526829268292683
text_only,42,115,0.5454545454545454,0.05217391304347826,0.5317073170731708
text_only,42,116,0.5454545454545454,0.05172413793103448,0.5365853658536586
text_only,42,117,0.5454545454545454,0.05128205128205128,0.5414634146341464
text_only,42,118,0.5454545454545454,0.05084745762711865,0.5463414634146342
text_only,42,119,0.5454545454545454,0.05042016806722689,0.551219512195122
text_only,42,120,0.5454545454545454,0.05,0.5560975609756098
text_only,42,121,0.5454545454545454,0.049586776859504134,0.5609756097560976
text_only,42,122,0.5454545454545454,0.04918032786885246,0.5658536585365853
text_only,42,123,0.5454545454545454,0.04878048780487805,0.5707317073170731
text_only,42,124,0.5454545454545454,0.04838709677419355,0.5756097560975609
text_only,42,125,0.5454545454545454,0.048,0.5804878048780487
text_only,42,126,0.5454545454545454,0.047619047619047616,0.5853658536585366
text_only,42,127,0.5454545454545454,0.047244094488188976,0.5902439024390244
text_only,42,128,0.5454545454545454,0.046875,0.5951219512195122
text_only,42,129,0.5454545454545454,0.046511627906976744,0.6
text_only,42,130,0.5454545454545454,0.046153846153846156,0.6048780487804878
text_only,42,131,0.5454545454545454,0.04580152671755725,0.6097560975609756
text_only,42,132,0.5454545454545454,0.045454545454545456,0.6146341463414634
text_only,42,133,0.5454545454545454,0.045112781954887216,0.6195121951219512
text_only,42,134,0.5454545454545454,0.04477611940298507,0.624390243902439
text_only,42,135,0.5454545454545454,0.044444444444444446,0.6292682926829268
text_only,42,136,0.5454545454545454,0.04411764705882353,0.6341463414634146
text_only,42,137,0.5454545454545454,0.043795620437956206,0.6390243902439025
text_only,42,138,0.5454545454545454,0.043478260869565216,0.6439024390243903
text_only,42,139,0.5454545454545454,0.04316546762589928,0.6487804878048781
text_only,42,140,0.5454545454545454,0.04285714285714286,0.6536585365853659
text_only,42,141,0.5454545454545454,0.0425531914893617,0.6585365853658537
text_only,42,142,0.5454545454545454,0.04225352112676056,0.6634146341463415
text_only,42,143,0.6363636363636364,0.04895104895104895,0.6634146341463415
text_only,42,144,0.6363636363636364,0.04861111111111111,0.6682926829268293
text_only,42,145,0.6363636363636364,0.04827586206896552,0.6731707317073171
text_only,42,146,0.6363636363636364,0.04794520547945205,0.6780487804878049
text_only,42,147,0.6363636363636364,0.047619047619047616,0.6829268292682927
text_only,42,148,0.6363636363636364,0.0472972972972973,0.6878048780487804
text_only,42,149,0.6363636363636364,0.04697986577181208,0.6926829268292682
text_only,42,150,0.6363636363636364,0.04666666666666667,0.697560975609756
text_only,42,151,0.6363636363636364,0.046357615894039736,0.7024390243902439
text_only,42,152,0.6363636363636364,0.046052631578947366,0.7073170731707317
text_only,42,153,0.6363636363636364,0.0457516339869281,0.7121951219512195
text_only,42,154,0.6363636363636364,0.045454545454545456,0.7170731707317073
text_only,42,155,0.6363636363636364,0.04516129032258064,0.7219512195121951
text_only,42,156,0.6363636363636364,0.04487179487179487,0.7268292682926829
text_only,42,157,0.6363636363636364,0.044585987261146494,0.7317073170731707
text_only,42,158,0.6363636363636364,0.04430379746835443,0.7365853658536585
text_only,42,159,0.6363636363636364,0.0440251572327044,0.7414634146341463
text_only,42,160,0.6363636363636364,0.04375,0.7463414634146341
text_only,42,161,0.6363636363636364,0.043478260869565216,0.751219512195122
text_only,42,162,0.6363636363636364,0.043209876543209874,0.7560975609756098
text_only,42,163,0.6363636363636364,0.04294478527607362,0.7609756097560976
text_only,42,164,0.6363636363636364,0.042682926829268296,0.7658536585365854
text_only,42,165,0.6363636363636364,0.04242424242424243,0.7707317073170732
text_only,42,166,0.6363636363636364,0.04216867469879518,0.775609756097561
text_only,42,167,0.6363636363636364,0.041916167664670656,0.7804878048780488
text_only,42,168,0.6363636363636364,0.041666666666666664,0.7853658536585366
text_only,42,169,0.6363636363636364,0.04142011834319527,0.7902439024390244
text_only,42,170,0.6363636363636364,0.041176470588235294,0.7951219512195122
text_only,42,171,0.6363636363636364,0.04093567251461988,0.8
text_only,42,172,0.6363636363636364,0.040697674418604654,0.8048780487804879
text_only,42,173,0.6363636363636364,0.04046242774566474,0.8097560975609757
text_only,42,174,0.7272727272727273,0.04597701149425287,0.8097560975609757
text_only,42,175,0.7272727272727273,0.045714285714285714,0.8146341463414634
text_only,42,176,0.7272727272727273,0.045454545454545456,0.8195121951219512
text_only,42,177,0.7272727272727273,0.04519774011299435,0.824390243902439
text_only,42,178,0.7272727272727273,0.0449438202247191,0.8292682926829268
text_only,42,179,0.7272727272727273,0.0446927374301676,0.8341463414634146
text_only,42,180,0.7272727272727273,0.044444444444444446,0.8390243902439024
text_only,42,181,0.7272727272727273,0.04419889502762431,0.8439024390243902
text_only,42,182,0.7272727272727273,0.04395604395604396,0.848780487804878
text_only,42,183,0.8181818181818182,0.04918032786885246,0.848780487804878
text_only,42,184,0.8181818181818182,0.04891304347826087,0.8536585365853658
text_only,42,185,0.8181818181818182,0.04864864864864865,0.8585365853658536
text_only,42,186,0.8181818181818182,0.04838709677419355,0.8634146341463415
text_only,42,187,0.9090909090909091,0.053475935828877004,0.8634146341463415
text_only,42,188,0.9090909090909091,0.05319148936170213,0.8682926829268293
text_only,42,189,0.9090909090909091,0.05291005291005291,0.8731707317073171
text_only,42,190,0.9090909090909091,0.05263157894736842,0.8780487804878049
text_only,42,191,0.9090909090909091,0.05235602094240838,0.8829268292682927
text_only,42,192,0.9090909090909091,0.052083333333333336,0.8878048780487805
text_only,42,193,0.9090909090909091,0.05181347150259067,0.8926829268292683
text_only,42,194,0.9090909090909091,0.05154639175257732,0.8975609756097561
text_only,42,195,0.9090909090909091,0.05128205128205128,0.9024390243902439
text_only,42,196,0.9090909090909091,0.05102040816326531,0.9073170731707317
text_only,42,197,0.9090909090909091,0.050761421319796954,0.9121951219512195
text_only,42,198,0.9090909090909091,0.050505050505050504,0.9170731707317074
text_only,42,199,0.9090909090909091,0.05025125628140704,0.9219512195121952
text_only,42,200,0.9090909090909091,0.05,0.926829268292683
text_only,42,201,0.9090909090909091,0.04975124378109453,0.9317073170731708
text_only,42,202,0.9090909090909091,0.04950495049504951,0.9365853658536586
text_only,42,203,0.9090909090909091,0.04926108374384237,0.9414634146341463
text_only,42,204,0.9090909090909091,0.049019607843137254,0.9463414634146341
text_only,42,205,1.0,0.05365853658536585,0.9463414634146341
text_only,42,206,1.0,0.05339805825242718,0.9512195121951219
text_only,42,207,1.0,0.05314009661835749,0.9560975609756097
text_only,42,208,1.0,0.052884615384615384,0.9609756097560975
text_only,42,209,1.0,0.05263157894736842,0.9658536585365853
text_only,42,210,1.0,0.05238095238095238,0.9707317073170731
text_only,42,211,1.0,0.052132701421800945,0.975609756097561
text_only,42,212,1.0,0.05188679245283019,0.9804878048780488
text_only,42,213,1.0,0.051643192488262914,0.9853658536585366
text_only,42,214,1.0,0.0514018691588785,0.9902439024390244
text_only,42,215,1.0,0.05116279069767442,0.9951219512195122
text_only,42,216,1.0,0.05092592592592592,1.0
text_only,2026,0,0.0,1.0,0.0
text_only,2026,1,0.0,0.0,0.004878048780487805
text_only,2026,2,0.0,0.0,0.00975609756097561
text_only,2026,3,0.0,0.0,0.014634146341463415
text_only,2026,4,0.0,0.0,0.01951219512195122
text_only,2026,5,0.0,0.0,0.024390243902439025
text_only,2026,6,0.0,0.0,0.02926829268292683
text_only,2026,7,0.0,0.0,0.03414634146341464
text_only,2026,8,0.0,0.0,0.03902439024390244
text_only,2026,9,0.0,0.0,0.04390243902439024
text_only,2026,10,0.0,0.0,0.04878048780487805
text_only,2026,11,0.09090909090909091,0.09090909090909091,0.04878048780487805
text_only,2026,12,0.09090909090909091,0.08333333333333333,0.05365853658536585
text_only,2026,13,0.09090909090909091,0.07692307692307693,0.05853658536585366
text_only,2026,14,0.09090909090909091,0.07142857142857142,0.06341463414634146
text_only,2026,15,0.09090909090909091,0.06666666666666667,0.06829268292682927
text_only,2026,16,0.09090909090909091,0.0625,0.07317073170731707
text_only,2026,17,0.09090909090909091,0.058823529411764705,0.07804878048780488
text_only,2026,18,0.09090909090909091,0.05555555555555555,0.08292682926829269
text_only,2026,19,0.09090909090909091,0.05263157894736842,0.08780487804878048
text_only,2026,20,0.09090909090909091,0.05,0.09268292682926829
text_only,2026,21,0.09090909090909091,0.047619047619047616,0.0975609756097561
text_only,2026,22,0.09090909090909091,0.045454545454545456,0.1024390243902439
text_only,2026,23,0.09090909090909091,0.043478260869565216,0.1073170731707317
text_only,2026,24,0.09090909090909091,0.041666666666666664,0.11219512195121951
text_only,2026,25,0.09090909090909091,0.04,0.11707317073170732
