sample_id,firm_id,origin,industry_status,industry_code,industry_public_date,industry_source_page,industry_source_url,baseline_st_name_evidence,baseline_st,st_source_url,st_source_public_date,baseline_quarter,baseline_audit,baseline_status,available_financial_facts,annual_missing,quarterly_missing,completeness_status,screening_status,analytical_eligible
600643.SH:2025,600643.SH,2025-05-01,exclude_financial,J69,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,excluded,0
600644.SH:2017,600644.SH,2017-05-01,pass_preorigin_classification,D44,2017-02-16,47,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2018,600644.SH,2018-05-01,pass_preorigin_classification,D44,2018-01-19,57,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2019,600644.SH,2019-05-01,pass_preorigin_classification,D44,2019-04-19,59,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2020,600644.SH,2020-05-01,pass_preorigin_classification,D44,2020-04-14,62,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2021,600644.SH,2021-05-01,pass_preorigin_classification,D44,2021-04-14,69,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2022,600644.SH,2022-05-01,pass_preorigin_classification,D44,2021-11-10,74,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2023,600644.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2024,600644.SH,2024-05-01,pass_preorigin_classification,D44,2024-04-03,75,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600644.SH:2025,600644.SH,2025-05-01,pass_preorigin_classification,D44,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2017,600645.SH,2017-05-01,pass_preorigin_classification,M73,2017-02-16,66,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2018,600645.SH,2018-05-01,pass_preorigin_classification,M73,2018-01-19,79,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2019,600645.SH,2019-05-01,pass_preorigin_classification,M73,2019-04-19,82,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2020,600645.SH,2020-05-01,pass_preorigin_classification,M73,2020-04-14,87,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2021,600645.SH,2021-05-01,pass_preorigin_classification,M73,2021-04-14,96,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2022,600645.SH,2022-05-01,pass_preorigin_classification,M73,2021-11-10,101,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2023,600645.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2024,600645.SH,2024-05-01,pass_preorigin_classification,C27,2024-04-03,75,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600645.SH:2025,600645.SH,2025-05-01,pass_preorigin_classification,C27,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2017,600663.SH,2017-05-01,pass_preorigin_classification,K70,2017-02-16,65,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2018,600663.SH,2018-05-01,pass_preorigin_classification,K70,2018-01-19,77,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2019,600663.SH,2019-05-01,pass_preorigin_classification,K70,2019-04-19,80,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2020,600663.SH,2020-05-01,pass_preorigin_classification,K70,2020-04-14,85,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2021,600663.SH,2021-05-01,pass_preorigin_classification,K70,2021-04-14,94,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2022,600663.SH,2022-05-01,pass_preorigin_classification,K70,2021-11-10,99,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2023,600663.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2024,600663.SH,2024-05-01,pass_preorigin_classification,K70,2024-04-03,75,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600663.SH:2025,600663.SH,2025-05-01,pass_preorigin_classification,K70,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2017,600665.SH,2017-05-01,pass_preorigin_classification,K70,2017-02-16,65,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2018,600665.SH,2018-05-01,pass_preorigin_classification,K70,2018-01-19,77,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2019,600665.SH,2019-05-01,pass_preorigin_classification,K70,2019-04-19,80,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2020,600665.SH,2020-05-01,pass_preorigin_classification,K70,2020-04-14,85,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2021,600665.SH,2021-05-01,pass_preorigin_classification,K70,2021-04-14,94,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2022,600665.SH,2022-05-01,pass_preorigin_classification,K70,2021-11-10,99,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2023,600665.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2024,600665.SH,2024-05-01,pass_preorigin_classification,K70,2024-04-03,75,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600665.SH:2025,600665.SH,2025-05-01,pass_preorigin_classification,K70,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2017,600686.SH,2017-05-01,pass_preorigin_classification,C36,2017-02-16,33,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2018,600686.SH,2018-05-01,pass_preorigin_classification,C36,2018-01-19,39,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2019,600686.SH,2019-05-01,pass_preorigin_classification,C36,2019-04-19,40,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2020,600686.SH,2020-05-01,pass_preorigin_classification,C36,2020-04-14,42,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2021,600686.SH,2021-05-01,pass_preorigin_classification,C36,2021-04-14,46,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2022,600686.SH,2022-05-01,pass_preorigin_classification,C36,2021-11-10,49,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2023,600686.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2024,600686.SH,2024-05-01,pass_preorigin_classification,C36,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600686.SH:2025,600686.SH,2025-05-01,pass_preorigin_classification,C36,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2017,600688.SH,2017-05-01,pass_preorigin_classification,C25,2017-02-16,9,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2018,600688.SH,2018-05-01,pass_preorigin_classification,C25,2018-01-19,11,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2019,600688.SH,2019-05-01,pass_preorigin_classification,C25,2019-04-19,11,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2020,600688.SH,2020-05-01,pass_preorigin_classification,C25,2020-04-14,11,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2021,600688.SH,2021-05-01,pass_preorigin_classification,C25,2021-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2022,600688.SH,2022-05-01,pass_preorigin_classification,C25,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2023,600688.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2024,600688.SH,2024-05-01,pass_preorigin_classification,C25,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600688.SH:2025,600688.SH,2025-05-01,pass_preorigin_classification,C25,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2017,600702.SH,2017-05-01,pass_preorigin_classification,C15,2017-02-16,6,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2018,600702.SH,2018-05-01,pass_preorigin_classification,C15,2018-01-19,6,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2019,600702.SH,2019-05-01,pass_preorigin_classification,C15,2019-04-19,6,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2020,600702.SH,2020-05-01,pass_preorigin_classification,C15,2020-04-14,6,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2021,600702.SH,2021-05-01,pass_preorigin_classification,C15,2021-04-14,7,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2022,600702.SH,2022-05-01,pass_preorigin_classification,C15,2021-11-10,7,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2023,600702.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2024,600702.SH,2024-05-01,pass_preorigin_classification,C15,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600702.SH:2025,600702.SH,2025-05-01,pass_preorigin_classification,C15,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2017,600703.SH,2017-05-01,pass_preorigin_classification,C39,2017-02-16,44,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2018,600703.SH,2018-05-01,pass_preorigin_classification,C39,2018-01-19,53,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2019,600703.SH,2019-05-01,pass_preorigin_classification,C39,2019-04-19,55,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2020,600703.SH,2020-05-01,pass_preorigin_classification,C39,2020-04-14,57,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2021,600703.SH,2021-05-01,pass_preorigin_classification,C39,2021-04-14,63,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2022,600703.SH,2022-05-01,pass_preorigin_classification,C39,2021-11-10,67,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2023,600703.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2024,600703.SH,2024-05-01,pass_preorigin_classification,C39,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600703.SH:2025,600703.SH,2025-05-01,pass_preorigin_classification,C39,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2017,600707.SH,2017-05-01,pass_preorigin_classification,C39,2017-02-16,44,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2018,600707.SH,2018-05-01,pass_preorigin_classification,C39,2018-01-19,53,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2019,600707.SH,2019-05-01,pass_preorigin_classification,C39,2019-04-19,55,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2020,600707.SH,2020-05-01,pass_preorigin_classification,C39,2020-04-14,57,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2021,600707.SH,2021-05-01,pass_preorigin_classification,C39,2021-04-14,63,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2022,600707.SH,2022-05-01,pass_preorigin_classification,C39,2021-11-10,67,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2023,600707.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2024,600707.SH,2024-05-01,pass_preorigin_classification,C39,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600707.SH:2025,600707.SH,2025-05-01,pass_preorigin_classification,C39,2025-04-18,71,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2017,600717.SH,2017-05-01,pass_preorigin_classification,G55,2017-02-16,55,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2018,600717.SH,2018-05-01,pass_preorigin_classification,G55,2018-01-19,66,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2019,600717.SH,2019-05-01,pass_preorigin_classification,G55,2019-04-19,68,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2020,600717.SH,2020-05-01,pass_preorigin_classification,G55,2020-04-14,71,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2021,600717.SH,2021-05-01,pass_preorigin_classification,G55,2021-04-14,79,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2022,600717.SH,2022-05-01,pass_preorigin_classification,G55,2021-11-10,84,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2023,600717.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2024,600717.SH,2024-05-01,pass_preorigin_classification,G55,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600717.SH:2025,600717.SH,2025-05-01,pass_preorigin_classification,G55,2025-04-18,72,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2017,600718.SH,2017-05-01,pass_preorigin_classification,I65,2017-02-16,61,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2018,600718.SH,2018-05-01,pass_preorigin_classification,I65,2018-01-19,72,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2019,600718.SH,2019-05-01,pass_preorigin_classification,I65,2019-04-19,75,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2020,600718.SH,2020-05-01,pass_preorigin_classification,I65,2020-04-14,79,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2021,600718.SH,2021-05-01,pass_preorigin_classification,I65,2021-04-14,87,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2022,600718.SH,2022-05-01,pass_preorigin_classification,I65,2021-11-10,92,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2023,600718.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2024,600718.SH,2024-05-01,pass_preorigin_classification,I65,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600718.SH:2025,600718.SH,2025-05-01,pass_preorigin_classification,I65,2025-04-18,72,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2017,600719.SH,2017-05-01,pass_preorigin_classification,D44,2017-02-16,47,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2018,600719.SH,2018-05-01,pass_preorigin_classification,D44,2018-01-19,57,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2019,600719.SH,2019-05-01,pass_preorigin_classification,D44,2019-04-19,59,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2020,600719.SH,2020-05-01,pass_preorigin_classification,D44,2020-04-14,62,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2021,600719.SH,2021-05-01,pass_preorigin_classification,D44,2021-04-14,69,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2022,600719.SH,2022-05-01,pass_preorigin_classification,D44,2021-11-10,74,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2023,600719.SH,2023-05-01,pending,,,,,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2024,600719.SH,2024-05-01,pass_preorigin_classification,D44,2024-04-03,76,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600719.SH:2025,600719.SH,2025-05-01,pass_preorigin_classification,D44,2025-04-18,72,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600723.SH:2017,600723.SH,2017-05-01,pass_preorigin_classification,F52,2017-02-16,53,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600723.SH:2018,600723.SH,2018-05-01,pass_preorigin_classification,F52,2018-01-19,64,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600723.SH:2019,600723.SH,2019-05-01,pass_preorigin_classification,F52,2019-04-19,65,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600723.SH:2020,600723.SH,2020-05-01,pass_preorigin_classification,F52,2020-04-14,69,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600723.SH:2021,600723.SH,2021-05-01,pass_preorigin_classification,F52,2021-04-14,76,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600727.SH:2017,600727.SH,2017-05-01,pass_preorigin_classification,C26,2017-02-16,14,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600727.SH:2018,600727.SH,2018-05-01,pass_preorigin_classification,C26,2018-01-19,15,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600727.SH:2019,600727.SH,2019-05-01,pass_preorigin_classification,C26,2019-04-19,16,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600727.SH:2020,600727.SH,2020-05-01,pass_preorigin_classification,C26,2020-04-14,16,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
600727.SH:2021,600727.SH,2021-05-01,pass_preorigin_classification,C26,2021-04-14,17,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,,,,,,,pending,0,,,pending_source_review,pending,0
